date,area,fuel_type,total_energy_produced,day_peak,evening_peak,Demand,Supply,total_fuel_cost,apparent_temperature_mean (°C),total_fuel_quantity,district,fuel,temperature_class,season
2023-04-30,Rajshahi,Gas,421635519,743,952,42294.6,41833.6,49827883.82,30.88,125691506.2,8,0,0,summer
2023-04-30,Cumilla,HSD,372637629,1227,1517,21825,21084,283750778.9,33.17333333,2691366.583,3,3,0,summer
2023-04-30,Mymensingh,HFO,229146840,530,546,32152,29945,1959616198,30.21666667,24495202.47,4,2,0,summer
2023-04-30,Dhaka,Solar,1442361879,2580,2927,126056.73,125869.73,73732312.6,31.71333333,4096239.589,1,5,0,summer
2023-04-30,Sylhet,Gas,746719215,1198,1239,14145,13732,820948876.1,28.93333333,2070854567,5,0,2,fall
2023-04-30,Chattogram,Solar,469122441,956,1314,37609.86,37529.86,42783646.5,32.09,2376869.25,2,5,0,summer
2023-04-30,Khulna,Solar,281954990,601,759,46987.1,46447.1,221274720,33.35333333,12293040,6,5,0,summer
2023-04-30,Barisal,Coal,908935786,1489,1709,12504.7,12469.7,6712660834,33.06333333,304525737.6,7,1,0,summer
2023-04-30,Mymensingh,Gas,229146840,530,546,32152,29945,73657142.4,30.21666667,185801131.1,4,0,0,summer
2023-04-30,Rangpur,HSD,53908749,426,544,6784,6202,22203830,31.92857143,210602.5799,9,3,0,summer
2023-04-30,Rangpur,Coal,210391890,426,557,25036,24389,834718944.3,28.93333333,37867755.95,9,1,2,fall
2023-04-30,Chattogram,HFO,469122441,956,1314,37609.86,37529.86,4911438024,32.09,61392975.3,2,2,0,summer
2023-04-30,Khulna,HSD,111358453,537,759,18628.8,18608.8,46899732.9,35.27,444842.3874,6,3,0,summer
2023-04-30,Rajshahi,HFO,412952014,743,952,41303.4,40842.4,2151585511,30.95517241,26894818.89,8,2,0,summer
2023-04-30,Chattogram,Gas,469122441,956,1314,37609.86,37529.86,151416272.2,32.09,381949580.4,2,0,0,summer
2023-04-30,Cumilla,HFO,700462719,1227,1517,37420,36634,1834508636,31.64333333,22931357.95,3,2,0,summer
2023-04-30,Khulna,Gas,281954990,601,759,46987.1,46447.1,186184535,33.35333333,469652990.5,6,0,0,summer
2023-04-30,Dhaka,Gas,1442361879,2580,2927,126056.73,125869.73,1220206654,31.71333333,3077987674,1,0,0,summer
2023-04-30,Rajshahi,Gas/HSD,421635519,743,952,42294.6,41833.6,239366511.5,30.88,2393665.114,8,4,0,summer
2023-04-30,Rajshahi,Solar,405889386,743,952,40650.2,40189.2,10478715,30.88965517,582150.8333,8,5,0,summer
2023-04-30,Rangpur,Solar,210391890,426,557,25036,24389,15593030.7,28.93333333,866279.4833,9,5,2,fall
2023-04-30,Dhaka,HFO,1442361879,2580,2927,126056.73,125869.73,4681272818,31.71333333,58515910.23,1,2,0,summer
2023-04-30,Mymensingh,Solar,229146840,530,546,32152,29945,147770667.5,30.21666667,8209481.528,4,5,0,summer
2023-04-30,Cumilla,Gas,700462719,1227,1517,37420,36634,634631043.6,31.64333333,1600865332,3,0,0,summer
2023-04-30,Barisal,Gas,908935786,1489,1709,12504.7,12469.7,158933735.5,33.06333333,400912482.6,7,0,0,summer
2023-04-30,Khulna,HFO,274641950,601,759,45807.3,45267.3,1291358461,33.46206897,16141980.76,6,2,0,summer
2023-04-30,Rangpur,HFO,210391890,426,557,25036,24389,727866045.3,28.93333333,9098325.567,9,2,2,fall
2023-04-30,Barisal,HFO,835868403,1489,1709,11350.76,11315.76,301004121.6,33.31481481,3762551.52,7,2,0,summer
2023-04-30,Dhaka,HSD,762313511,2580,2927,67570.24,67383.24,493742388.4,33.3,4683129.928,1,3,0,summer
2023-05-31,Rajshahi,HFO,396645375,750,815,40436.2,38929.2,2195404681,33.40967742,27442558.51,8,2,0,summer
2023-05-31,Sylhet,Gas,761864410,1200,1214,15601,15005,840922484.9,30.85806452,2121238264,5,0,0,summer
2023-05-31,Rangpur,Coal,294446438,537,559,26210,24862,1274237423,30.85806452,57806896.64,9,1,0,summer
2023-05-31,Barisal,Gas,904079097,1566,1640,12372.94,12189.94,169775533.6,34.03870968,428261064,7,0,0,summer
2023-05-31,Mymensingh,Solar,165306542,488,435,31092,28439,151355062,31.71935484,8408614.556,4,5,0,summer
2023-05-31,Barisal,HFO,877390270,1566,1640,12007.34,11824.34,219012537.6,34.09666667,2737656.72,7,2,0,summer
2023-05-31,Cumilla,Gas,785766067,1177,1400,39619,36467,742402528.6,32.87096774,1872720351,3,0,0,summer
2023-05-31,Chattogram,Gas,426460684,670,1037,39080.7,38034.7,156851689.9,33.46333333,395660494.7,2,0,0,summer
2023-05-31,Mymensingh,HFO,165306542,488,435,31092,28439,1409362819,31.71935484,17617035.24,4,2,0,summer
2023-05-31,Dhaka,HFO,1382631209,2662,2643,146532.61,143168.61,4127918402,33.19677419,51598980.02,1,2,0,summer
2023-05-31,Dhaka,Solar,1382631209,2662,2643,146532.61,143168.61,75451977.35,33.19677419,4191776.519,1,5,0,summer
2023-05-31,Rangpur,HFO,294446438,537,559,26210,24862,810734637.2,30.85806452,10134182.97,9,2,0,summer
2023-05-31,Rajshahi,Gas/HSD,396645375,750,815,40436.2,38929.2,222218656.1,33.40967742,2222186.561,8,4,0,summer
2023-05-31,Mymensingh,Gas,165306542,488,435,31092,28439,50286530.88,31.71935484,126848449.6,4,0,0,summer
2023-05-31,Dhaka,HSD,1299549030,2662,2643,138626.71,135262.71,828783369.2,33.3,7860982.35,1,3,0,summer
2023-05-31,Barisal,Coal,904079097,1566,1640,12372.94,12189.94,6648665507,34.03870968,301622533.5,7,1,0,summer
2023-05-31,Chattogram,HFO,436091556,670,1037,39817.7,38771.7,4605481875,33.23548387,57568523.44,2,2,0,summer
2023-05-31,Khulna,Solar,212438090,652,612,45576.4,44147.4,233073223.2,34.0516129,12948512.4,6,5,0,summer
2023-05-31,Rajshahi,Gas,396645375,750,815,40436.2,38929.2,30022994.43,33.40967742,75733406.73,8,0,0,summer
2023-05-31,Khulna,Gas,157926029,652,612,26950.5,25926.5,93182421.92,33.95,235053911,6,0,0,summer
2023-05-31,Dhaka,Gas,1382631209,2662,2643,146532.61,143168.61,1212020114,33.19677419,3057337017,1,0,0,summer
2023-05-31,Rangpur,Solar,294446438,537,559,26210,24862,16569552.35,30.85806452,920530.6861,9,5,0,summer
2023-05-31,Cumilla,HFO,785766067,1177,1400,39619,36467,1898190369,32.87096774,23727379.61,3,2,0,summer
2023-05-31,Rangpur,HSD,18990325,409,509,1705,1675,4412100,31.65,41848.61994,9,3,0,summer
2023-05-31,Chattogram,Solar,426460684,670,1037,39080.7,38034.7,38611017.9,33.46333333,2145056.55,2,5,0,summer
2023-05-31,Khulna,HFO,212438090,652,612,45576.4,44147.4,1539003005,34.0516129,19237537.56,6,2,0,summer
2023-05-31,Rajshahi,Solar,396645375,750,815,40436.2,38929.2,10964818.8,33.40967742,609156.6,8,5,0,summer
2023-06-30,Rajshahi,Gas,390031638,705,1070,40813.2,39025.2,19789635.57,35.95862069,49919621.54,8,0,0,summer
2023-06-30,Rajshahi,Solar,390031638,705,1070,40813.2,39025.2,8275527,35.95862069,459751.5,8,5,0,summer
2023-06-30,Sylhet,Gas,746051036,1238,1230,14582,13998,823345356.6,33.42758621,2076899722,5,0,0,summer
2023-06-30,Rajshahi,Gas/HSD,390031638,705,1070,40813.2,39025.2,245584786.6,35.95862069,2455847.866,8,4,0,summer
2023-06-30,Rangpur,Solar,243065855,474,500,24946,23380,11587693,33.42758621,643760.7222,9,5,0,summer
2023-06-30,Khulna,HFO,361660713,686,803,48366.3,45463.3,1602836715,35.62758621,20035458.94,6,2,0,summer
2023-06-30,Barisal,Gas,257966069,847,1010,12485.4,11948.4,148227791.9,35.02413793,373906596.2,7,0,0,summer
2023-06-30,Khulna,Solar,361660713,686,803,48366.3,45463.3,158363445.6,35.62758621,8797969.2,6,5,0,summer
2023-06-30,Dhaka,Gas,1433494627,2418,2765,136728.2,134061.2,1310575338,34.87586207,3305943895,1,0,0,summer
2023-06-30,Dhaka,HFO,1433494627,2418,2765,136728.2,134061.2,3713882512,34.87586207,46423531.4,1,2,0,summer
2023-06-30,Dhaka,Solar,1433494627,2418,2765,136728.2,134061.2,57347739.3,34.87586207,3185985.517,1,5,0,summer
2023-06-30,Cumilla,Gas,701734725,1203,1352,37266,34733,669925131.2,34.34827586,1689895142,3,0,0,summer
2023-06-30,Mymensingh,Solar,137910660,255,350,29995,27856,102460929,33.9137931,5692273.833,4,5,0,summer
2023-06-30,Barisal,HFO,236945203,847,1010,11756.4,11219.4,390756000,35.12222222,4884450,7,2,0,summer
2023-06-30,Dhaka,HSD,1325679084,2418,2765,128615.64,125948.64,432238576,35.20769231,4099768.339,1,3,0,summer
2023-06-30,Rangpur,HFO,243065855,474,500,24946,23380,654895542.3,33.42758621,8186194.279,9,2,0,summer
2023-06-30,Khulna,Gas,361660713,686,803,48366.3,45463.3,167716039.7,35.62758621,423065962.9,6,0,0,summer
2023-06-30,Rajshahi,HFO,390031638,705,1070,40813.2,39025.2,1657760745,35.95862069,20722009.31,8,2,0,summer
2023-06-30,Barisal,Coal,147978227,847,1010,4738.8,4468.8,839290510,34.39090909,38075149.03,7,1,0,summer
2023-06-30,Rangpur,Coal,243065855,474,500,24946,23380,1050884893,33.42758621,47674313.52,9,1,0,summer
2023-06-30,Rangpur,HSD,53196940,474,500,5662,4756,25485390,36.23333333,241728.066,9,3,0,summer
2023-06-30,Mymensingh,HFO,137910660,255,350,29995,27856,1185269947,33.9137931,14815874.34,4,2,0,summer
2023-06-30,Chattogram,Solar,397271894,578,1050,37147.6,36121.6,27208884.15,33.25172414,1511604.675,2,5,0,summer
2023-06-30,Rajshahi,HSD,184041919,705,1070,18371.6,17958.6,221081153,36.31538462,2096947.292,8,3,0,summer
2023-06-30,Cumilla,HFO,701734725,1203,1352,37266,34733,1568179493,34.34827586,19602243.66,3,2,0,summer
2023-06-30,Chattogram,Gas,397271894,578,1050,37147.6,36121.6,202362549.1,33.25172414,510462248.4,2,0,0,summer
2023-06-30,Chattogram,HFO,397271894,578,1050,37147.6,36121.6,3724099814,33.25172414,46551247.68,2,2,0,summer
2023-06-30,Khulna,HSD,303982720,686,803,39136.7,36914.7,1398902126,35.76086957,13268539.56,6,3,0,summer
2023-06-30,Mymensingh,Gas,137910660,255,350,29995,27856,43761494.4,33.9137931,110388957.4,4,0,0,summer
2023-07-31,Rajshahi,HFO,448079682,749,1021,46676.62,46062.62,1950279329,35.31935484,24378491.61,8,2,0,summer
2023-07-31,Khulna,Solar,369093378,664,851,53070.3,52370.3,185372474.4,34.50666667,10298470.8,6,5,0,summer
2023-07-31,Rangpur,HSD,21967351,328,455,3065,2695,6326810,36.63333333,60009.57982,9,3,0,summer
2023-07-31,Khulna,HFO,380867101,664,851,54908.5,54208.5,1816116241,34.50967742,22701453.01,6,2,0,summer
2023-07-31,Barisal,Gas,886146068,1494,1673,14399.66,14289.66,124712510.3,34.22580645,314588982.4,7,0,0,summer
2023-07-31,Sylhet,Gas,1118699450,1742,1785,17668,17236,1271497797,35.09032258,3207370272,5,0,0,summer
2023-07-31,Mymensingh,Gas,153891680,311,364,35629,33068,54797875.2,34.67419355,138228376.3,4,0,0,summer
2023-07-31,Rajshahi,Solar,448079682,749,1021,46676.62,46062.62,9924072.6,35.31935484,551337.3667,8,5,0,summer
2023-07-31,Khulna,Gas,380867101,664,851,54908.5,54208.5,176956093.4,34.50967742,446374122.6,6,0,0,summer
2023-07-31,Barisal,HFO,886146068,1494,1673,14399.66,14289.66,598700065.7,34.22580645,7483750.821,7,2,0,summer
2023-07-31,Mymensingh,HFO,153891680,311,364,35629,33068,1237167432,34.67419355,15464592.9,4,2,0,summer
2023-07-31,Chattogram,Gas,491598443,739,1112,42713.3,42581.3,190396853.8,33.31290323,480278621.1,2,0,0,summer
2023-07-31,Dhaka,Gas,1869700150,2789,3165,144011.07,143383.07,1719600504,34.54193548,4337715370,1,0,0,summer
2023-07-31,Mymensingh,Solar,153891680,311,364,35629,33068,125126743,34.67419355,6951485.722,4,5,0,summer
2023-07-31,Dhaka,Solar,1869700150,2789,3165,144011.07,143383.07,74876381.7,34.54193548,4159798.983,1,5,0,summer
2023-07-31,Khulna,HSD,279774440,664,851,39554.1,39014.1,1271368956,34.37272727,12058891.74,6,3,0,summer
2023-07-31,Cumilla,HFO,801631616,1122,1464,42466,41099,2917115246,34.32903226,36463940.57,3,2,0,summer
2023-07-31,Rajshahi,Gas,448079682,749,1021,46676.62,46062.62,20399274.18,35.31935484,51457443.13,8,0,0,summer
2023-07-31,Rajshahi,HSD,242339151,749,1021,25010.2,24855.2,383177722.1,35.31875,3634427.792,8,3,0,summer
2023-07-31,Rangpur,HFO,202061967,341,455,29803,27868,822720388.3,35.09032258,10284004.85,9,2,0,summer
2023-07-31,Rangpur,Solar,202061967,341,455,29803,27868,12251753.8,35.09032258,680652.9889,9,5,0,summer
2023-07-31,Chattogram,HFO,491598443,739,1112,42713.3,42581.3,4998129051,33.31290323,62476613.14,2,2,0,summer
2023-07-31,Rajshahi,Gas/HSD,448079682,749,1021,46676.62,46062.62,269148009.2,35.31935484,2691480.092,8,4,0,summer
2023-07-31,Barisal,Coal,883847924,1494,1673,13916.86,13806.86,6516592422,34.16,295630922.4,7,1,0,summer
2023-07-31,Dhaka,HFO,1869700150,2789,3165,144011.07,143383.07,4993331402,34.54193548,62416642.52,1,2,0,summer
2023-07-31,Rangpur,Coal,202061967,341,455,29803,27868,747672730,35.09032258,33918828.2,9,1,0,summer
2023-07-31,Chattogram,Solar,491598443,739,1112,42713.3,42581.3,36407920.5,33.31290323,2022662.25,2,5,0,summer
2023-07-31,Cumilla,Gas,801631616,1122,1464,42466,41099,696176586.4,34.32903226,1756114790,3,0,0,summer
2023-08-31,Mymensingh,HFO,155427350,292,369,35900,33914,1320046786,34.38064516,16500584.82,4,2,0,summer
2023-08-31,Rajshahi,HFO,755737473,1938,2318,45263.1,44557.1,1589701488,35.05806452,19871268.6,8,2,0,summer
2023-08-31,Dhaka,Gas,1587710944,2471,2767,147409.62,147004.62,1498412428,34.09032258,3779765476,1,0,0,summer
2023-08-31,Dhaka,HFO,1587710944,2471,2767,147409.62,147004.62,3890215680,34.09032258,48627696.01,1,2,0,summer
2023-08-31,Chattogram,Gas,408145221,651,1078,38902.3,38765.3,228887593,32.21290323,577372027.7,2,0,0,summer
2023-08-31,Cumilla,HFO,793412482,1169,1339,39769,38876,2487642712,33.41612903,31095533.89,3,2,0,summer
2023-08-31,Rajshahi,Solar,718243896,1938,2318,44030.9,43324.9,8650114.2,35.11,480561.9,8,5,0,summer
2023-08-31,Rangpur,HSD,6194768,266,339,963,843,1344640,36,12753.86512,9,3,0,summer
2023-08-31,Khulna,HSD,90488796,443,560,17845.2,17845.2,431421226.5,33.96363636,4092015.807,6,3,0,summer
2023-08-31,Barisal,Coal,1099232753,1506,1668,13043.26,13043.26,8151824368,34.27096774,369814651.7,7,1,0,summer
2023-08-31,Cumilla,Gas,793412482,1169,1339,39769,38876,715509231.8,33.41612903,1804881648,3,0,0,summer
2023-08-31,Rajshahi,HSD,44735164,1811,2254,1564,1544,235891.53,37.2,2237.423219,8,3,0,summer
2023-08-31,Rangpur,Coal,195490083,428,460,29457,28203,939257962,34.73870968,42610260.04,9,1,0,summer
2023-08-31,Mymensingh,Gas,155427350,292,369,35900,33914,51445209.6,34.38064516,129771232.2,4,0,0,summer
2023-08-31,Chattogram,Solar,408145221,651,1078,38902.3,38765.3,28165461.37,32.21290323,1564747.854,2,5,0,summer
2023-08-31,Rajshahi,Gas,755737473,1938,2318,45263.1,44557.1,4211728.47,35.05806452,10624141.64,8,0,0,summer
2023-08-31,Khulna,Coal,150694724,623,802,20658.4,20499.4,1057414912,34.93333333,47970553.53,6,1,0,summer
2023-08-31,Khulna,Solar,298871167,623,802,51945.9,51612.9,146683204.3,34.59677419,8149066.903,6,5,0,summer
2023-08-31,Khulna,HFO,298871167,623,802,51945.9,51612.9,1117202733,34.59677419,13965034.16,6,2,0,summer
2023-08-31,Khulna,Gas,148176443,443,560,31287.5,31113.5,72580515.84,34.38421053,183085326.1,6,0,0,summer
2023-08-31,Rajshahi,Gas/HSD,755737473,1938,2318,45263.1,44557.1,260964060.4,35.05806452,2609640.604,8,4,0,summer
2023-08-31,Dhaka,Solar,1587710944,2471,2767,147409.62,147004.62,54870659.65,34.09032258,3048369.981,1,5,0,summer
2023-08-31,Rangpur,Solar,195490083,428,460,29457,28203,11089349.05,34.73870968,616074.9472,9,5,0,summer
2023-08-31,Mymensingh,Solar,155427350,292,369,35900,33914,102840678.5,34.38064516,5713371.028,4,5,0,summer
2023-08-31,Rajshahi,Coal,524586520,1938,2318,17823.7,17440.7,3157823416,35.325,143257424.8,8,1,0,summer
2023-08-31,Barisal,Gas,1099232753,1506,1668,13043.26,13043.26,135659420.7,34.27096774,342202711,7,0,0,summer
2023-08-31,Sylhet,Gas,1113189165,1711,1680,17572,17171,1271644817,34.73870968,3207741132,5,0,0,summer
2023-08-31,Barisal,HFO,1099232753,1506,1668,13043.26,13043.26,515737788.8,34.27096774,6446722.36,7,2,0,summer
2023-08-31,Rangpur,HFO,195490083,428,460,29457,28203,686196098.4,34.73870968,8577451.231,9,2,0,summer
2023-08-31,Chattogram,HFO,408145221,651,1078,38902.3,38765.3,3646235314,32.21290323,45577941.43,2,2,0,summer
2023-09-30,Mymensingh,Solar,153170950,291,370,35286,32473,122059002,34.76333333,6781055.667,4,5,0,summer
2023-09-30,Chattogram,Solar,340665760,547,907,39579.6,39342.6,44752281.05,33.48333333,2486237.836,2,5,0,summer
2023-09-30,Rajshahi,Coal,1242843207,1944,2353,43096.6,42929.6,7753123062,34.73333333,351727217.8,8,1,0,summer
2023-09-30,Rajshahi,Gas,1242843207,1944,2353,43096.6,42929.6,3899175.282,34.73333333,9835722.024,8,0,0,summer
2023-09-30,Rangpur,HFO,175889148,275,413,27470,26169,586380740.2,34.86666667,7329759.253,9,2,0,summer
2023-09-30,Cumilla,HFO,859746461,1394,1559,39538,38022,2129533729,34.21666667,26619171.62,3,2,0,summer
2023-09-30,Rajshahi,Solar,1242843207,1944,2353,43096.6,42929.6,9224888.4,34.73333333,512493.8,8,5,0,summer
2023-09-30,Khulna,Solar,383000319,784,803,46772.3,46485.3,147729379.5,34.10357143,8207187.75,6,5,0,summer
2023-09-30,Rangpur,Solar,175889148,275,413,27470,26169,11728834.65,34.86666667,651601.925,9,5,0,summer
2023-09-30,Khulna,HFO,409661803,784,803,50161.5,49874.5,968556554.7,34.13,12106956.93,6,2,0,summer
2023-09-30,Dhaka,Gas,1543127945,2798,3028,145058.32,144623.32,1436329517,34.45,3623160501,1,0,0,summer
2023-09-30,Chattogram,HFO,340665760,547,907,39579.6,39342.6,3269238174,33.48333333,40865477.18,2,2,0,summer
2023-09-30,Khulna,HSD,62429514,784,803,8395.2,8360.2,203514184.5,33.54,1930325.187,6,3,0,summer
2023-09-30,Mymensingh,HFO,153170950,291,370,35286,32473,1458971849,34.76333333,18237148.11,4,2,0,summer
2023-09-30,Cumilla,Gas,859746461,1394,1559,39538,38022,823763652.6,34.21666667,2077954879,3,0,0,summer
2023-09-30,Rajshahi,HFO,1242843207,1944,2353,43096.6,42929.6,1135564839,34.73333333,14194560.49,8,2,0,summer
2023-09-30,Barisal,HFO,1044003721,1519,1713,12944.48,12944.48,312633916.8,34.28,3907923.96,7,2,0,summer
2023-09-30,Rangpur,HSD,6090867,187,413,963,963,1344640,35.3,12753.86512,9,3,0,summer
2023-09-30,Dhaka,HFO,1543127945,2798,3028,145058.32,144623.32,3640756222,34.45,45509452.77,1,2,0,summer
2023-09-30,Barisal,Gas,1044003721,1519,1713,12944.48,12944.48,122257037.9,34.28,308395020.2,7,0,0,summer
2023-09-30,Rajshahi,Gas/HSD,1242843207,1944,2353,43096.6,42929.6,243808725.6,34.73333333,2438087.256,8,4,0,summer
2023-09-30,Chattogram,Gas,340665760,547,907,39579.6,39342.6,156777932.2,33.48333333,395474439.8,2,0,0,summer
2023-09-30,Dhaka,Solar,1491180027,2798,3028,139888.86,139513.86,55474708.25,34.40689655,3081928.236,1,5,0,summer
2023-09-30,Khulna,Coal,382877240,784,803,44825.5,44573.5,3585888984,34.04074074,162676994.3,6,1,0,summer
2023-09-30,Barisal,Coal,1044003721,1519,1713,12944.48,12944.48,7694223874,34.28,349055204.6,7,1,0,summer
2023-09-30,Sylhet,Gas,1087948934,1680,1677,17791,16545,1229255628,34.86666667,3100813833,5,0,0,summer
2023-09-30,Rangpur,Coal,175889148,275,413,27470,26169,1119937488,34.86666667,50806944.97,9,1,0,summer
2023-09-30,Mymensingh,Gas,153170950,291,370,35286,32473,36069408,34.76333333,90985566.18,4,0,0,summer
2023-10-31,Cumilla,HFO,773472424,1171,1454,37069.5,36826.5,1918002242,30.84516129,23975028.03,3,2,0,summer
2023-10-31,Cumilla,Gas,773472424,1171,1454,37069.5,36826.5,735519917.3,30.84516129,1855358871,3,0,0,summer
2023-10-31,Barisal,HFO,867818012,1415,1688,11101.7,11101.7,169504123.2,31.79310345,2118801.54,7,2,0,summer
2023-10-31,Mymensingh,Solar,147962010,294,352,31355,30853,118517895,30.44516129,6584327.5,4,5,0,summer
2023-10-31,Sylhet,Gas,1077846426,1705,1686,15555,15030,1198443658,29.98387097,3023090225,5,0,0,summer
2023-10-31,Rajshahi,Coal,889555924,1590,1772,37785.8,37785.8,5009359432,30.85483871,227253977.8,8,1,0,summer
2023-10-31,Dhaka,HFO,1461314062,2573,2913,144449.41,144361.41,2884902735,30.96451613,36061284.18,1,2,0,summer
2023-10-31,Chattogram,Solar,258747509,468,817,38652.4,38652.4,49188842.68,31.29677419,2732713.482,2,5,0,summer
2023-10-31,Barisal,Gas,916774112,1415,1688,11745.2,11745.2,121187842.2,31.64516129,305697959.7,7,0,0,summer
2023-10-31,Rangpur,Solar,165249017,221,408,23399,23399,12431183.7,29.98387097,690621.3167,9,5,0,summer
2023-10-31,Rajshahi,Gas/HSD,889555924,1590,1772,37785.8,37785.8,228046918.8,30.85483871,2280469.188,8,4,0,summer
2023-10-31,Chattogram,Gas,258747509,468,817,38652.4,38652.4,76762205.28,31.29677419,193633693.9,2,0,0,summer
2023-10-31,Chattogram,HFO,258747509,468,817,38652.4,38652.4,2794273044,31.29677419,34928413.05,2,2,0,summer
2023-10-31,Rajshahi,Gas,889555924,1590,1772,37785.8,37785.8,4819080.168,30.85483871,12156194.46,8,0,0,summer
2023-10-31,Dhaka,Gas,1461314062,2573,2913,144449.41,144361.41,1388443578,30.96451613,3502367574,1,0,0,summer
2023-10-31,Khulna,HFO,410908018,866,1036,46083,46083,567866641.4,31.39354839,7098333.017,6,2,0,summer
2023-10-31,Rajshahi,HFO,889555924,1590,1772,37785.8,37785.8,928354739.1,30.85483871,11604434.24,8,2,0,summer
2023-10-31,Mymensingh,HFO,147962010,294,352,31355,30853,1369299058,30.44516129,17116238.22,4,2,0,summer
2023-10-31,Dhaka,Solar,1353029904,2573,2913,134614.94,134526.94,60267052.6,30.96551724,3348169.589,1,5,0,summer
2023-10-31,Rangpur,HSD,11083944,183,407,1503,1503,2941400,30.1,27899.07996,9,3,0,summer
2023-10-31,Barisal,Coal,916774112,1415,1688,11745.2,11745.2,7071553336,31.64516129,320807210.3,7,1,0,summer
2023-10-31,Rajshahi,Solar,859172165,1590,1772,36935.2,36935.2,9115158.78,30.89333333,506397.71,8,5,0,summer
2023-10-31,Khulna,Solar,410908018,866,1036,46083,46083,170736249.6,31.39354839,9485347.2,6,5,0,summer
2023-10-31,Mymensingh,Gas,147962010,294,352,31355,30853,35814086.4,30.44516129,90341514.01,4,0,0,summer
2023-10-31,Rangpur,HFO,165249017,221,408,23399,23399,486140064.2,29.98387097,6076750.802,9,2,0,summer
2023-10-31,Khulna,Coal,410908018,866,1036,46083,46083,3228503517,31.39354839,146463889.6,6,1,0,summer
2023-10-31,Rangpur,Coal,165249017,221,408,23399,23399,1098545840,29.98387097,49836494.13,9,1,0,summer
2023-11-30,Rangpur,Coal,148205644,359,393,20314,20314,1058955264,25.01333333,48040432.97,9,1,2,fall
2023-11-30,Rangpur,HSD,15493707,269,338,2092,2092,2269080,23.8,21522.1474,9,3,2,fall
2023-11-30,Cumilla,Gas,559910360,1373,1456,28094,28001,570040939,26.26666667,1437935926,3,0,2,fall
2023-11-30,Chattogram,Solar,145229814,422,617,34428.51,34428.51,48730557.3,27.46666667,2707253.183,2,5,2,fall
2023-11-30,Chattogram,HFO,145229814,422,617,34428.51,34428.51,1389282748,27.46666667,17366034.35,2,2,2,fall
2023-11-30,Rangpur,HFO,143977908,359,393,19791,19791,305435704.8,25.01724138,3817946.311,9,2,2,fall
2023-11-30,Barisal,Coal,807490915,1666,1665,8678.9,8678.9,6270987938,26.40333333,284488859.9,7,1,2,fall
2023-11-30,Chattogram,Gas,145229814,422,617,34428.51,34428.51,61418582.88,27.46666667,154929200.3,2,0,2,fall
2023-11-30,Rajshahi,Solar,931797907,1787,2166,29931.3,29931.3,9627264.27,25.94,534848.015,8,5,2,fall
2023-11-30,Cumilla,HFO,548014868,1373,1456,27994,27901,1013179902,26.36206897,12664748.77,3,2,2,fall
2023-11-30,Dhaka,Gas,1029261343,1702,2167,126607.98,126607.98,1045963159,25.90333333,2638456119,1,0,2,fall
2023-11-30,Khulna,HFO,271973750,873,876,34003,34003,222571352.5,26.41071429,2782141.906,6,2,2,fall
2023-11-30,Mymensingh,Solar,118468510,259,303,25144,25134,123762315,25.73666667,6875684.167,4,5,2,fall
2023-11-30,Khulna,Solar,290236456,873,876,35905.2,35905.2,150475255.2,26.17333333,8359736.4,6,5,2,fall
2023-11-30,Dhaka,HFO,1029261343,1702,2167,126607.98,126607.98,1475205291,25.90333333,18440066.14,1,2,2,fall
2023-11-30,Barisal,Gas,807490915,1666,1665,8678.9,8678.9,101336593.4,26.40333333,255622918.1,7,0,2,fall
2023-11-30,Rajshahi,Gas,931797907,1787,2166,29931.3,29931.3,4608285.948,25.94,11624463.2,8,0,2,fall
2023-11-30,Mymensingh,Gas,118468510,259,303,25144,25134,55167254.4,25.73666667,139160140.3,4,0,2,fall
2023-11-30,Rajshahi,Coal,931797907,1787,2166,29931.3,29931.3,5718621091,25.94,259430254.1,8,1,2,fall
2023-11-30,Rangpur,Solar,148205644,359,393,20314,20314,11283530.7,25.01333333,626862.8167,9,5,2,fall
2023-11-30,Sylhet,Gas,973375634,1513,1492,12373,12330,1016318552,25.01333333,2563677198,5,0,2,fall
2023-11-30,Barisal,HFO,716568723,1666,1665,7790.3,7790.3,79574284.8,26.7,994678.56,7,2,2,fall
2023-11-30,Rajshahi,HFO,876199690,1787,2166,28205.9,28205.9,435545663,25.91428571,5444320.788,8,2,2,fall
2023-11-30,Rajshahi,Gas/HSD,931797907,1787,2166,29931.3,29931.3,221306171.1,25.94,2213061.711,8,4,2,fall
2023-11-30,Dhaka,Solar,1029261343,1702,2167,126607.98,126607.98,56132531.85,25.90333333,3118473.992,1,5,2,fall
2023-11-30,Mymensingh,HFO,118468510,259,303,25144,25134,769401583.2,25.73666667,9617519.79,4,2,2,fall
2023-11-30,Khulna,Coal,284083672,873,876,32179.5,32179.5,2372655265,26.14074074,107637584.1,6,1,2,fall
2023-12-31,Rangpur,HSD,11372836,294,367,1336,1336,2058980,19.85,19529.35597,9,3,1,winter
2023-12-31,Khulna,HFO,310427671,725,706,31085.1,31085.1,90042209.49,20.74285714,1125527.619,6,2,1,winter
2023-12-31,Barisal,Coal,653334811,1310,1576,8462.3,8462.3,5180135555,21.28387097,235001386.2,7,1,1,winter
2023-12-31,Rangpur,Coal,154167737,294,396,20719.5,20719.5,1087578656,20.03870968,49338958.22,9,1,1,winter
